Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,РАЙАН,Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2887798,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,РАЙАН,Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2887799,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,РАЙАН,Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2887800,Молодежная практика,
Учитель музыки,Образование и воспитание,от 103 500 тенге,РАЙАН,Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2887801,Молодежная практика,
Инженер-электрик,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью""JFOOD Production""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/inzhener-elektrik~2880350,Молодежная практика,Сервисное обслуживание/производство
Инженер по автоматизации,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью""JFOOD Production""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Контроль работы конвейера;,https://enbek.kz/ru/vacancy/inzhener-po-avtomatizacii~2880351,Молодежная практика,Сервисное обслуживание/производство
Технолог пищевой промышленности,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью""JFOOD Production""",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Контроль работы технологического оборудования;,https://enbek.kz/ru/vacancy/tekhnolog-pishchevoi-promyshlennosti~2880352,Молодежная практика,Сервисное обслуживание/производство
Оператор-кассир,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""MedHouse Kazakhstan"" / ""МедХауз Казахстан"" /",Вакансия опубликована 31.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/operator-kassir~2881057,Первое рабочее место,Финансы
Инженер по качеству,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Аппарат акима района ""Байқоңыр"" города Астаны",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,"Контроль поверки, калибровки, аттестации и эксплуатации оборудования;",https://enbek.kz/ru/vacancy/inzhener-po-kachestvu~2886234,Первое рабочее место,Строительство и архитектура
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима района ""Байқоңыр"" города Астаны",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2886235,Первое рабочее место,Финансы
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KGS Group & Co""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2877853,Молодежная практика,Сервисное обслуживание/производство
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Молодежное общество инвалидов""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Амбулаторный прием и обслуживание больных на дому;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2878755,Молодежная практика,Медицина
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Молодежное общество инвалидов""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2878756,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Молодежное общество инвалидов""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Испытание узлов и деталей для промышленного робота;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2878757,Молодежная практика,IT
Техник по кадастру и землеустройству,Строительство и архитектура,от 103 500 тенге,"Общественное объединение ""Молодежное общество инвалидов""",Вакансия опубликована 30.01.2023,Адреса нет,полный день,Проектная работа,Оценка состояния мелиорируемых земель и рационального использования воды;,https://enbek.kz/ru/vacancy/tekhnik-po-kadastru-i-zemleustroistvu~2878758,Молодежная практика,Строительство и архитектура
Пекарь,Производство,от 103 500 тенге,ИП Айару,Вакансия опубликована 29.01.2023,Адреса нет,полный день,Проектная работа,Производство хлебобулочных изделий;,https://enbek.kz/ru/vacancy/pekar~2884009,Молодежная практика,Сервисное обслуживание/производство
Программист-аналитик,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Комитет транспорта Министерства индустрии и инфраструктурного развития Республики Казахстан""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Автоматизация процессов и поддержка существующих систем аналитики;,https://enbek.kz/ru/vacancy/programmist-analitik~2838636,Молодежная практика,IT
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Комитет транспорта Министерства индустрии и инфраструктурного развития Республики Казахстан""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Документирование ИТ инфраструктуры;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2838635,Молодежная практика,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Комитет транспорта Министерства индустрии и инфраструктурного развития Республики Казахстан""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2838634,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Комитет транспорта Министерства индустрии и инфраструктурного развития Республики Казахстан""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2838631,Молодежная практика,Юриспруденция
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""LeoBOOM""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2872176,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Объединение инвалидов ""Береке Астана""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2872416,Молодежная практика,Медицина
Детский психолог,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Объединение инвалидов ""Береке Астана""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/detskii-psikholog~2872418,Молодежная практика,Медицина
Преподаватель по физической культуре,Культура и спорт,от 103 500 тенге,"Общественное объединение ""Объединение инвалидов ""Береке Астана""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Владение методикой обучения военной подготовки;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2872420,Молодежная практика,
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,Республиканское государственное казенное предприятие «Государственный историко-культурный музей-заповедник «Бозоқ» Комитета культуры Министерства культуры и спорта Республики Казахстан,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2872907,Молодежная практика,Строительство и архитектура
Экономист по бухгалтерскому учету и анализу хозяйственной деятельности,Финансы и бухучет,от 103 500 тенге,Республиканское государственное казенное предприятие «Государственный историко-культурный музей-заповедник «Бозоқ» Комитета культуры Министерства культуры и спорта Республики Казахстан,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist-po-bukhgalterskomu-uchetu-i-analizu-khozyaistvennoi-deyatelnosti~2872908,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,Республиканское государственное казенное предприятие «Государственный историко-культурный музей-заповедник «Бозоқ» Комитета культуры Министерства культуры и спорта Республики Казахстан,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2872909,Молодежная практика,Юриспруденция
Актер,Культура и спорт,от 103 500 тенге,"Общественное объединение инвалидов ""Active Life""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,"Исполнение первых, вторых и эпизодических ролей;",https://enbek.kz/ru/vacancy/akter~2873070,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Палата юридических консультантов ""ЗАҢ-ЗАКОН""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2873153,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Master Life""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/finansist~2873221,Первое рабочее место,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Line Invest""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2873223,Первое рабочее место,Финансы
Специалист по международным отношениям,Маркетинг и СМИ,от 103 500 тенге,"Республиканское общественное объединение ""Аграрии Казахстана""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Развитие международного партнерства;,https://enbek.kz/ru/vacancy/specialist-po-mezhdunarodnym-otnosheniyam~2873602,Молодежная практика,Журналистика
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Amirdan fashion group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,"швея, портной, дизайнер одежда, дизайнер конструктор, моделирование;",https://enbek.kz/ru/vacancy/shveya~2873740,Молодежная практика,Сервисное обслуживание/производство
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Asat Group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Учет расходования утвержденных смет;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2873804,Первое рабочее место,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Asat Group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2873805,Первое рабочее место,Журналистика
Детский психолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Asat Group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~2873806,Первое рабочее место,
Инженер-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Asat Group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Написание кода на языках программирования;,https://enbek.kz/ru/vacancy/inzhener-programmist~2873810,Молодежная практика,IT
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Asat Group""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2873811,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Первый Экономический Арбитраж""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2873897,Молодежная практика,Юриспруденция
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Safari kids""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2874204,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Safari kids""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2874226,Первое рабочее место,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БУХГАЛТЕР PRO""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2874339,Первое рабочее место,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ESP-CENTER""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2874343,Первое рабочее место,IT
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Маркет-Радио Астана""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2874367,Первое рабочее место,IT
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Объединение юридических лиц ""Казахстанская Ассоциация Даму""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2874455,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП СЕГИЗБАЕВА,Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2874752,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Finex-Standart""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2880227,Первое рабочее место,Финансы
Мастер учебного центра,Образование и воспитание,от 103 500 тенге,"ИП ""Study Time""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Организация и проведение семинаров;,https://enbek.kz/ru/vacancy/master-uchebnogo-centra~2877392,Первое рабочее место,
Аудитор,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Finex-Standart""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Планирование аудиторской проверки;,https://enbek.kz/ru/vacancy/auditor~2880217,Молодежная практика,Финансы
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Республиканское общественное объединение ""Казахстанский Альянс Киберспорта""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2868572,Первое рабочее место,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"ИП ""Исмаилова З.Т.""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2868583,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Механизированная колонна № 13""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2868780,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Механизированная колонна № 13""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2868782,Молодежная практика,Финансы
Инженер по гражданскому строительству,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Механизированная колонна № 13""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проведение строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/inzhener-po-grazhdanskomu-stroitelstvu~2868783,Молодежная практика,Строительство и архитектура
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""FALKOSTA""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2869620,Первое рабочее место,Журналистика
Архитектор проектировщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""FALKOSTA""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Autocad;,https://enbek.kz/ru/vacancy/arkhitektor-proektirovshchik~2869630,Молодежная практика,Строительство и архитектура
Архитектор-дизайнер,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""FALKOSTA""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,рабочие чертежи;,https://enbek.kz/ru/vacancy/arkhitektor-dizainer~2869631,Молодежная практика,Строительство и архитектура
Архитектор,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Разработка проектной документации;,https://enbek.kz/ru/vacancy/arkhitektor~2870182,Молодежная практика,Строительство и архитектура
Инженер-конструктор,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проектирование комплексных сооружений и подготовка проектной документации;,https://enbek.kz/ru/vacancy/inzhener-konstruktor~2870183,Молодежная практика,Строительство и архитектура
Инженер по вентиляции,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проектирование комплексных сооружений и подготовка проектной документации;,https://enbek.kz/ru/vacancy/inzhener-po-ventilyacii~2870184,Молодежная практика,Строительство и архитектура
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Разработка проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2870185,Молодежная практика,Строительство и архитектура
Инженер-проектировщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проектирование комплексных сооружений и подготовка проектной документации;,https://enbek.kz/ru/vacancy/inzhener-proektirovshchik~2870186,Молодежная практика,Строительство и архитектура
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2870187,Молодежная практика,Юриспруденция
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AQMOL-project""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2870188,Молодежная практика,Журналистика
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Комитет по защите прав потребителей Министерства торговли и интеграции Республики Казахстан""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2870754,Молодежная практика,IT
Оценщик,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Независимый оценочно-юридический центр""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Изучение спроса и предложений на рынке недвижимости;,https://enbek.kz/ru/vacancy/ocenshchik~2870808,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Частный фонд ""Центр юридических услуг - Астана""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2870948,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Частный фонд ""Центр юридических услуг - Астана""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2870950,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ЖАНАЖОЛ ПЛЮС""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2871022,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ЖАНАЖОЛ ПЛЮС""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2871024,Молодежная практика,Финансы
Кредитный агент,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Микрофинансовая организация ""R-Finance""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,"Консультирование клиентов о продуктах, ценах, наличии или условии кредитования;",https://enbek.kz/ru/vacancy/kreditnyi-agent~2871234,Первое рабочее место,Финансы
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""WOWKZ""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2871340,Первое рабочее место,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""WOWKZ""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2871343,Первое рабочее место,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Laiykty""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2871351,Молодежная практика,
Преподаватель по физической культуре,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Laiykty""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Оценка физического состояния учащихся;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2871352,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Laiykty""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2871353,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад Ақ Ниет Шаркүл""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2871407,Молодежная практика,
Инженер-программист,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,React;,https://enbek.kz/ru/vacancy/inzhener-programmist~2871965,Первое рабочее место,IT
Разработчик программного обеспечения,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Linux;,https://enbek.kz/ru/vacancy/razrabotchik-programmnogo-obespecheniya~2871966,Первое рабочее место,IT
Менеджер проекта,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Составление плана проекта;,https://enbek.kz/ru/vacancy/menedzher-proekta~2871967,Первое рабочее место,IT
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Общественный фонд ""Фонд Казахстанских молодых предпринимателей ""SAMGAU""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2872003,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Корпоративный фонд ""Астана"" общественного объединения ""Казахское общество слепых""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2872017,Молодежная практика,Финансы
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""RAI Company""",Вакансия опубликована 26.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yuriskonsult~2872020,Молодежная практика,Юриспруденция
